업종명_통합,트렌드_키워드,기간,검색량_비율
중식-딤섬/중식만두,딤섬 코스요리,2023-01-23,2.86396
중식-딤섬/중식만두,딤섬 코스요리,2023-03-27,1.19331
중식-딤섬/중식만두,딤섬 코스요리,2023-05-01,1.19331
중식-딤섬/중식만두,딤섬 코스요리,2024-09-23,1.19331
중식-딤섬/중식만두,딤섬 코스요리,2024-10-07,3.34128
중식-딤섬/중식만두,딤섬 코스요리,2024-10-14,1.19331
중식-딤섬/중식만두,딤섬 코스요리,2024-12-02,1.43198
중식-딤섬/중식만두,새우 딤섬,2022-12-26,50.11933
중식-딤섬/중식만두,새우 딤섬,2023-01-02,64.43914
중식-딤섬/중식만두,새우 딤섬,2023-01-09,60.14319
중식-딤섬/중식만두,새우 딤섬,2023-01-16,56.08591
중식-딤섬/중식만두,새우 딤섬,2023-01-23,55.60859
중식-딤섬/중식만두,새우 딤섬,2023-01-30,58.94988
중식-딤섬/중식만두,새우 딤섬,2023-02-06,56.8019
중식-딤섬/중식만두,새우 딤섬,2023-02-13,71.59904
중식-딤섬/중식만두,새우 딤섬,2023-02-20,54.65393
중식-딤섬/중식만두,새우 딤섬,2023-02-27,83.53221
중식-딤섬/중식만두,새우 딤섬,2023-03-06,89.02147
중식-딤섬/중식만두,새우 딤섬,2023-03-13,54.17661
중식-딤섬/중식만두,새우 딤섬,2023-03-20,56.56324
중식-딤섬/중식만두,새우 딤섬,2023-03-27,53.46062
중식-딤섬/중식만두,새우 딤섬,2023-04-03,67.54176
중식-딤섬/중식만두,새우 딤섬,2023-04-10,63.24582
중식-딤섬/중식만두,새우 딤섬,2023-04-17,54.17661
중식-딤섬/중식만두,새우 딤섬,2023-04-24,59.18854
중식-딤섬/중식만두,새우 딤섬,2023-05-01,52.50596
중식-딤섬/중식만두,새우 딤섬,2023-05-08,53.69928
중식-딤섬/중식만두,새우 딤섬,2023-05-15,42.95942
중식-딤섬/중식만두,새우 딤섬,2023-05-22,57.51789
중식-딤섬/중식만두,새우 딤섬,2023-05-29,52.50596
중식-딤섬/중식만두,새우 딤섬,2023-06-05,51.31264
중식-딤섬/중식만두,새우 딤섬,2023-06-12,48.68735
중식-딤섬/중식만두,새우 딤섬,2023-06-19,52.74463
중식-딤섬/중식만두,새우 딤섬,2023-06-26,57.51789
중식-딤섬/중식만두,새우 딤섬,2023-07-03,57.75656
중식-딤섬/중식만두,새우 딤섬,2023-07-10,56.8019
중식-딤섬/중식만두,새우 딤섬,2023-07-17,63.48448
중식-딤섬/중식만두,새우 딤섬,2023-07-24,42.4821
중식-딤섬/중식만두,새우 딤섬,2023-07-31,64.43914
중식-딤섬/중식만두,새우 딤섬,2023-08-07,66.58711
중식-딤섬/중식만두,새우 딤섬,2023-08-14,66.34844
중식-딤섬/중식만두,새우 딤섬,2023-08-21,68.73508
중식-딤섬/중식만두,새우 딤섬,2023-08-28,61.81384
중식-딤섬/중식만두,새우 딤섬,2023-09-04,70.40572
중식-딤섬/중식만두,새우 딤섬,2023-09-11,63.00715
중식-딤섬/중식만두,새우 딤섬,2023-09-18,51.55131
중식-딤섬/중식만두,새우 딤섬,2023-09-25,45.82338
중식-딤섬/중식만두,새우 딤섬,2023-10-02,57.75656
중식-딤섬/중식만두,새우 딤섬,2023-10-09,56.32458
중식-딤섬/중식만두,새우 딤섬,2023-10-16,57.04057
중식-딤섬/중식만두,새우 딤섬,2023-10-23,63.00715
중식-딤섬/중식만두,새우 딤섬,2023-10-30,55.36992
중식-딤섬/중식만두,새우 딤섬,2023-11-06,73.50835
중식-딤섬/중식만두,새우 딤섬,2023-11-13,55.84725
중식-딤섬/중식만두,새우 딤섬,2023-11-20,58.23389
중식-딤섬/중식만두,새우 딤섬,2023-11-27,61.57517
중식-딤섬/중식만두,새우 딤섬,2023-12-04,52.98329
중식-딤섬/중식만두,새우 딤섬,2023-12-11,62.52983
중식-딤섬/중식만두,새우 딤섬,2023-12-18,75.41766
중식-딤섬/중식만두,새우 딤섬,2023-12-25,89.4988
중식-딤섬/중식만두,새우 딤섬,2024-01-01,71.8377
중식-딤섬/중식만두,새우 딤섬,2024-01-08,73.03102
중식-딤섬/중식만두,새우 딤섬,2024-01-15,79.23627
중식-딤섬/중식만두,새우 딤섬,2024-01-22,71.8377
중식-딤섬/중식만두,새우 딤섬,2024-01-29,63.24582
중식-딤섬/중식만두,새우 딤섬,2024-02-05,59.90453
중식-딤섬/중식만두,새우 딤섬,2024-02-12,62.52983
중식-딤섬/중식만두,새우 딤섬,2024-02-19,60.85918
중식-딤섬/중식만두,새우 딤섬,2024-02-26,53.69928
중식-딤섬/중식만두,새우 딤섬,2024-03-04,54.8926
중식-딤섬/중식만두,새우 딤섬,2024-03-11,52.50596
중식-딤섬/중식만두,새우 딤섬,2024-03-18,66.34844
중식-딤섬/중식만두,새우 딤섬,2024-03-25,64.43914
중식-딤섬/중식만두,새우 딤섬,2024-04-01,57.99522
중식-딤섬/중식만두,새우 딤섬,2024-04-08,67.78042
중식-딤섬/중식만두,새우 딤섬,2024-04-15,62.29116
중식-딤섬/중식만두,새우 딤섬,2024-04-22,59.66587
중식-딤섬/중식만두,새우 딤섬,2024-04-29,71.59904
중식-딤섬/중식만두,새우 딤섬,2024-05-06,66.58711
중식-딤섬/중식만두,새우 딤섬,2024-05-13,57.75656
중식-딤섬/중식만두,새우 딤섬,2024-05-20,56.56324
중식-딤섬/중식만두,새우 딤섬,2024-05-27,83.53221
중식-딤섬/중식만두,새우 딤섬,2024-06-03,61.81384
중식-딤섬/중식만두,새우 딤섬,2024-06-10,83.05489
중식-딤섬/중식만두,새우 딤섬,2024-06-17,63.72315
중식-딤섬/중식만두,새우 딤섬,2024-06-24,59.90453
중식-딤섬/중식만두,새우 딤섬,2024-07-01,62.52983
중식-딤섬/중식만두,새우 딤섬,2024-07-08,66.82577
중식-딤섬/중식만두,새우 딤섬,2024-07-15,56.56324
중식-딤섬/중식만두,새우 딤섬,2024-07-22,51.78997
중식-딤섬/중식만두,새우 딤섬,2024-07-29,49.642
중식-딤섬/중식만두,새우 딤섬,2024-08-05,65.15513
중식-딤섬/중식만두,새우 딤섬,2024-08-12,63.00715
중식-딤섬/중식만두,새우 딤섬,2024-08-19,57.75656
중식-딤섬/중식만두,새우 딤섬,2024-08-26,53.46062
중식-딤섬/중식만두,새우 딤섬,2024-09-02,55.84725
중식-딤섬/중식만두,새우 딤섬,2024-09-09,71.8377
중식-딤섬/중식만두,새우 딤섬,2024-09-16,52.98329
중식-딤섬/중식만두,새우 딤섬,2024-09-23,55.60859
중식-딤섬/중식만두,새우 딤섬,2024-09-30,99.284
중식-딤섬/중식만두,새우 딤섬,2024-10-07,100.0
중식-딤섬/중식만두,새우 딤섬,2024-10-14,94.27207
중식-딤섬/중식만두,새우 딤섬,2024-10-21,75.89498
중식-딤섬/중식만두,새우 딤섬,2024-10-28,84.24821
중식-딤섬/중식만두,새우 딤섬,2024-11-04,89.02147
중식-딤섬/중식만두,새우 딤섬,2024-11-11,74.70167
중식-딤섬/중식만두,새우 딤섬,2024-11-18,78.04295
중식-딤섬/중식만두,새우 딤섬,2024-11-25,73.26968
중식-딤섬/중식만두,새우 딤섬,2024-12-02,59.4272
중식-딤섬/중식만두,새우 딤섬,2024-12-09,60.85918
중식-딤섬/중식만두,새우 딤섬,2024-12-16,67.78042
중식-딤섬/중식만두,새우 딤섬,2024-12-23,63.96181
중식-딤섬/중식만두,새우 딤섬,2024-12-30,68.25775
중식-딤섬/중식만두,딤섬 맛집,2024-01-01,58.46685
중식-딤섬/중식만두,딤섬 맛집,2024-01-08,47.85911
중식-딤섬/중식만두,딤섬 맛집,2024-01-15,36.68508
중식-딤섬/중식만두,딤섬 맛집,2024-01-22,33.42541
중식-딤섬/중식만두,딤섬 맛집,2024-01-29,30.59392
중식-딤섬/중식만두,딤섬 맛집,2024-02-05,28.54972
중식-딤섬/중식만두,딤섬 맛집,2024-02-12,32.8453
중식-딤섬/중식만두,딤섬 맛집,2024-02-19,32.43093
중식-딤섬/중식만두,딤섬 맛집,2024-02-26,32.22375
중식-딤섬/중식만두,딤섬 맛집,2024-03-04,29.58563
중식-딤섬/중식만두,딤섬 맛집,2024-03-11,35.24861
중식-딤섬/중식만두,딤섬 맛집,2024-03-18,42.23756
중식-딤섬/중식만두,딤섬 맛집,2024-03-25,31.64364
중식-딤섬/중식만두,딤섬 맛집,2024-04-01,24.61325
중식-딤섬/중식만두,딤섬 맛집,2024-04-08,30.35911
중식-딤섬/중식만두,딤섬 맛집,2024-04-15,25.08287
중식-딤섬/중식만두,딤섬 맛집,2024-04-22,34.62707
중식-딤섬/중식만두,딤섬 맛집,2024-04-29,35.63535
중식-딤섬/중식만두,딤섬 맛집,2024-05-06,30.41436
중식-딤섬/중식만두,딤섬 맛집,2024-05-13,31.83701
중식-딤섬/중식만두,딤섬 맛집,2024-05-20,26.89226
중식-딤섬/중식만두,딤섬 맛집,2024-05-27,28.9779
중식-딤섬/중식만두,딤섬 맛집,2024-06-03,33.54972
중식-딤섬/중식만두,딤섬 맛집,2024-06-10,24.83425
중식-딤섬/중식만두,딤섬 맛집,2024-06-17,29.41988
중식-딤섬/중식만두,딤섬 맛집,2024-06-24,29.47513
중식-딤섬/중식만두,딤섬 맛집,2024-07-01,29.59944
중식-딤섬/중식만두,딤섬 맛집,2024-07-08,32.96961
중식-딤섬/중식만두,딤섬 맛집,2024-07-15,29.72375
중식-딤섬/중식만두,딤섬 맛집,2024-07-22,30.22099
중식-딤섬/중식만두,딤섬 맛집,2024-07-29,30.9116
중식-딤섬/중식만두,딤섬 맛집,2024-08-05,31.11878
중식-딤섬/중식만두,딤섬 맛집,2024-08-12,29.779
중식-딤섬/중식만두,딤섬 맛집,2024-08-19,31.16022
중식-딤섬/중식만두,딤섬 맛집,2024-08-26,31.98895
중식-딤섬/중식만두,딤섬 맛집,2024-09-02,24.48895
중식-딤섬/중식만두,딤섬 맛집,2024-09-09,27.7348
중식-딤섬/중식만두,딤섬 맛집,2024-09-16,37.32044
중식-딤섬/중식만두,딤섬 맛집,2024-09-23,36.89226
중식-딤섬/중식만두,딤섬 맛집,2024-09-30,100.0
중식-딤섬/중식만두,딤섬 맛집,2024-10-07,81.54696
중식-딤섬/중식만두,딤섬 맛집,2024-10-14,65.89779
중식-딤섬/중식만두,딤섬 맛집,2024-10-21,50.29005
중식-딤섬/중식만두,딤섬 맛집,2024-10-28,55.62154
중식-딤섬/중식만두,딤섬 맛집,2024-11-04,57.00276
중식-딤섬/중식만두,딤섬 맛집,2024-11-11,47.98342
중식-딤섬/중식만두,딤섬 맛집,2024-11-18,42.79005
중식-딤섬/중식만두,딤섬 맛집,2024-11-25,39.39226
중식-딤섬/중식만두,딤섬 맛집,2024-12-02,36.75414
중식-딤섬/중식만두,딤섬 맛집,2024-12-09,35.73204
중식-딤섬/중식만두,딤섬 맛집,2024-12-16,46.10497
중식-딤섬/중식만두,딤섬 맛집,2024-12-23,55.52486
중식-딤섬/중식만두,딤섬 맛집,2024-12-30,45.2348
중식-딤섬/중식만두,냉동 딤섬,2024-01-01,1.16022
중식-딤섬/중식만두,냉동 딤섬,2024-01-08,1.42265
중식-딤섬/중식만두,냉동 딤섬,2024-01-15,0.93922
중식-딤섬/중식만두,냉동 딤섬,2024-01-22,1.09116
중식-딤섬/중식만두,냉동 딤섬,2024-01-29,0.70441
중식-딤섬/중식만두,냉동 딤섬,2024-02-05,0.85635
중식-딤섬/중식만두,냉동 딤섬,2024-02-12,0.92541
중식-딤섬/중식만두,냉동 딤섬,2024-02-19,0.77348
중식-딤섬/중식만두,냉동 딤섬,2024-02-26,0.67679
중식-딤섬/중식만두,냉동 딤섬,2024-03-04,1.21546
중식-딤섬/중식만두,냉동 딤섬,2024-03-11,0.55248
중식-딤섬/중식만두,냉동 딤섬,2024-03-18,0.84254
중식-딤섬/중식만두,냉동 딤섬,2024-03-25,0.78729
중식-딤섬/중식만두,냉동 딤섬,2024-04-01,0.75966
중식-딤섬/중식만두,냉동 딤섬,2024-04-08,0.6906
중식-딤섬/중식만두,냉동 딤섬,2024-04-15,0.52486
중식-딤섬/중식만두,냉동 딤섬,2024-04-22,0.98066
중식-딤섬/중식만두,냉동 딤섬,2024-04-29,0.46961
중식-딤섬/중식만두,냉동 딤섬,2024-05-06,0.58011
중식-딤섬/중식만두,냉동 딤섬,2024-05-13,0.58011
중식-딤섬/중식만두,냉동 딤섬,2024-05-20,0.51104
중식-딤섬/중식만두,냉동 딤섬,2024-05-27,0.44198
중식-딤섬/중식만두,냉동 딤섬,2024-06-03,0.71823
중식-딤섬/중식만두,냉동 딤섬,2024-06-10,0.6906
중식-딤섬/중식만두,냉동 딤섬,2024-06-17,0.74585
중식-딤섬/중식만두,냉동 딤섬,2024-06-24,0.88397
중식-딤섬/중식만두,냉동 딤섬,2024-07-01,0.48342
중식-딤섬/중식만두,냉동 딤섬,2024-07-08,0.58011
중식-딤섬/중식만두,냉동 딤섬,2024-07-15,0.37292
중식-딤섬/중식만두,냉동 딤섬,2024-07-22,0.44198
중식-딤섬/중식만두,냉동 딤섬,2024-07-29,0.62154
중식-딤섬/중식만두,냉동 딤섬,2024-08-05,0.84254
중식-딤섬/중식만두,냉동 딤섬,2024-08-12,0.6906
중식-딤섬/중식만두,냉동 딤섬,2024-08-19,0.58011
중식-딤섬/중식만두,냉동 딤섬,2024-08-26,0.70441
중식-딤섬/중식만두,냉동 딤섬,2024-09-02,0.78729
중식-딤섬/중식만두,냉동 딤섬,2024-09-09,0.55248
중식-딤섬/중식만두,냉동 딤섬,2024-09-16,0.93922
중식-딤섬/중식만두,냉동 딤섬,2024-09-23,0.93922
중식-딤섬/중식만두,냉동 딤섬,2024-09-30,2.09944
중식-딤섬/중식만두,냉동 딤섬,2024-10-07,1.86464
중식-딤섬/중식만두,냉동 딤섬,2024-10-14,1.3674
중식-딤섬/중식만두,냉동 딤섬,2024-10-21,1.24309
중식-딤섬/중식만두,냉동 딤섬,2024-10-28,1.50552
중식-딤섬/중식만두,냉동 딤섬,2024-11-04,1.54696
중식-딤섬/중식만두,냉동 딤섬,2024-11-11,1.13259
중식-딤섬/중식만두,냉동 딤섬,2024-11-18,0.81491
중식-딤섬/중식만두,냉동 딤섬,2024-11-25,1.22928
중식-딤섬/중식만두,냉동 딤섬,2024-12-02,0.71823
중식-딤섬/중식만두,냉동 딤섬,2024-12-09,0.73204
중식-딤섬/중식만두,냉동 딤섬,2024-12-16,0.81491
중식-딤섬/중식만두,냉동 딤섬,2024-12-23,1.03591
중식-딤섬/중식만두,냉동 딤섬,2024-12-30,0.95303
중식-딤섬/중식만두,수제 만두,2024-01-01,12.22375
중식-딤섬/중식만두,수제 만두,2024-01-08,11.50552
중식-딤섬/중식만두,수제 만두,2024-01-15,12.45856
중식-딤섬/중식만두,수제 만두,2024-01-22,14.44751
중식-딤섬/중식만두,수제 만두,2024-01-29,17.34806
중식-딤섬/중식만두,수제 만두,2024-02-05,11.51933
중식-딤섬/중식만두,수제 만두,2024-02-12,8.01104
중식-딤섬/중식만두,수제 만두,2024-02-19,13.83977
중식-딤섬/중식만두,수제 만두,2024-02-26,11.76795
중식-딤섬/중식만두,수제 만두,2024-03-04,12.00276
중식-딤섬/중식만두,수제 만두,2024-03-11,12.44475
중식-딤섬/중식만두,수제 만두,2024-03-18,8.17679
중식-딤섬/중식만두,수제 만두,2024-03-25,5.92541
중식-딤섬/중식만두,수제 만두,2024-04-01,8.7569
중식-딤섬/중식만두,수제 만두,2024-04-08,7.18232
중식-딤섬/중식만두,수제 만두,2024-04-15,6.91988
중식-딤섬/중식만두,수제 만두,2024-04-22,5.29005
중식-딤섬/중식만두,수제 만두,2024-04-29,4.93093
중식-딤섬/중식만두,수제 만두,2024-05-06,5.58011
중식-딤섬/중식만두,수제 만두,2024-05-13,5.02762
중식-딤섬/중식만두,수제 만두,2024-05-20,5.35911
중식-딤섬/중식만두,수제 만두,2024-05-27,5.55248
중식-딤섬/중식만두,수제 만두,2024-06-03,5.74585
중식-딤섬/중식만두,수제 만두,2024-06-10,5.24861
중식-딤섬/중식만두,수제 만두,2024-06-17,5.37292
중식-딤섬/중식만두,수제 만두,2024-06-24,4.779
중식-딤섬/중식만두,수제 만두,2024-07-01,4.8895
중식-딤섬/중식만두,수제 만두,2024-07-08,5.3453
중식-딤섬/중식만두,수제 만두,2024-07-15,5.73204
중식-딤섬/중식만두,수제 만두,2024-07-22,5.87016
중식-딤섬/중식만두,수제 만두,2024-07-29,4.70994
중식-딤섬/중식만두,수제 만두,2024-08-05,5.63535
중식-딤섬/중식만두,수제 만두,2024-08-12,5.73204
중식-딤섬/중식만두,수제 만두,2024-08-19,6.56077
중식-딤섬/중식만두,수제 만두,2024-08-26,6.46408
중식-딤섬/중식만두,수제 만두,2024-09-02,8.20441
중식-딤섬/중식만두,수제 만두,2024-09-09,6.98895
중식-딤섬/중식만두,수제 만두,2024-09-16,8.14917
중식-딤섬/중식만두,수제 만두,2024-09-23,5.71823
중식-딤섬/중식만두,수제 만두,2024-09-30,6.21546
중식-딤섬/중식만두,수제 만두,2024-10-07,7.1685
중식-딤섬/중식만두,수제 만두,2024-10-14,7.3895
중식-딤섬/중식만두,수제 만두,2024-10-21,7.34806
중식-딤섬/중식만두,수제 만두,2024-10-28,7.77624
중식-딤섬/중식만두,수제 만두,2024-11-04,8.95027
중식-딤섬/중식만두,수제 만두,2024-11-11,9.22651
중식-딤섬/중식만두,수제 만두,2024-11-18,10.02762
중식-딤섬/중식만두,수제 만두,2024-11-25,11.09116
중식-딤섬/중식만두,수제 만두,2024-12-02,10.82872
중식-딤섬/중식만두,수제 만두,2024-12-09,10.98066
중식-딤섬/중식만두,수제 만두,2024-12-16,10.63535
중식-딤섬/중식만두,수제 만두,2024-12-23,13.34254
중식-딤섬/중식만두,수제 만두,2024-12-30,14.72375
중식-딤섬/중식만두,만두 택배,2024-01-01,36.27684
중식-딤섬/중식만두,만두 택배,2024-01-08,37.2315
중식-딤섬/중식만두,만두 택배,2024-01-15,40.57279
중식-딤섬/중식만두,만두 택배,2024-01-22,41.52744
중식-딤섬/중식만두,만두 택배,2024-01-29,56.8019
중식-딤섬/중식만두,만두 택배,2024-02-05,28.40095
중식-딤섬/중식만두,만두 택배,2024-02-12,18.61575
중식-딤섬/중식만두,만두 택배,2024-02-19,24.58233
중식-딤섬/중식만두,만두 택배,2024-02-26,24.821
중식-딤섬/중식만두,만두 택배,2024-03-04,26.49164
중식-딤섬/중식만두,만두 택배,2024-03-11,25.29832
중식-딤섬/중식만두,만두 택배,2024-03-18,19.33174
중식-딤섬/중식만두,만두 택배,2024-03-25,22.91169
중식-딤섬/중식만두,만두 택배,2024-04-01,19.80906
중식-딤섬/중식만두,만두 택배,2024-04-08,23.38902
중식-딤섬/중식만두,만두 택배,2024-04-15,16.9451
중식-딤섬/중식만두,만두 택배,2024-04-22,17.66109
중식-딤섬/중식만두,만두 택배,2024-04-29,15.03579
중식-딤섬/중식만두,만두 택배,2024-05-06,21.47971
중식-딤섬/중식만두,만두 택배,2024-05-13,20.76372
중식-딤섬/중식만두,만두 택배,2024-05-20,21.00238
중식-딤섬/중식만두,만두 택배,2024-05-27,25.05966
중식-딤섬/중식만두,만두 택배,2024-06-03,16.9451
중식-딤섬/중식만두,만두 택배,2024-06-10,22.1957
중식-딤섬/중식만두,만두 택배,2024-06-17,29.83293
중식-딤섬/중식만두,만두 택배,2024-06-24,26.49164
중식-딤섬/중식만두,만두 택배,2024-07-01,23.38902
중식-딤섬/중식만두,만두 택배,2024-07-08,28.16229
중식-딤섬/중식만두,만두 택배,2024-07-15,25.05966
중식-딤섬/중식만두,만두 택배,2024-07-22,21.71837
